sampleName	NTRK1_uc001fqf.1	NTRK1_uc009wsi.1	NTRK1_uc001fqh.1	NTRK1_uc001fqi.1	NTRK1_uc009wsk.1	NTRK2_uc011lsz.1	NTRK2_uc011lta.1	NTRK2_uc004aoc.2	NTRK2_uc004any.1	NTRK2_uc004aoa.1	NTRK2_uc004anz.1	NTRK2_uc004anv.1	NTRK2_uc004aob.1	NTRK2_uc011ltb.1	NTRK3_uc002bmh.2	NTRK3_uc002bme.1	NTRK3_uc002bmf.1	NTRK3_uc010upl.1	NTRK3_uc010bnh.1	NTRK3_uc010bni.2	NTRK3_uc002bmg.2
TCGA.06.0174.01A.01R.1849.01.1	4.04733718192315e-11	0	0	0.895989037813872	0	0	0	1.40698931341823	0.0207531993262601	2.0211788122941	0	0	4.29081560053864	5.32266221759694	2.04042802091862	0.598293922975875	0	0.277272372628974	1.11936519184507	3.42700921945838	3.80644227690814
TCGA.28.1747.01C.01R.1850.01.1	0.484559853269439	0	0	0	0	0	0	1.02670342340861	0	1.14674813286136	0	0	3.19532020167891	6.37300426294587	2.26245046769935	0.331187824309059	0	0.108436146954432	0	4.07822703769511	4.52021656472929
TCGA.12.0616.01A.01R.1849.01.1	0.289482697487138	0	0	0	0	0	0	0.475413655479291	0	0.716815081437588	0	0.328529272123085	2.75670673643354	4.66129090317819	1.96897807383033	0	0	0	0	4.16346886722211	4.01865991215946
TCGA.06.5415.01A.01R.1849.01.1	0.0722225697488135	0.176272181951011	0	0	0	0	0	1.73560925567736	0	1.80794909629474	0	9.61027951144475e-16	5.11317149763011	6.83683593073268	2.13595358218234	0	0	0	1.21770975630326	4.24326540633497	4.83153058284876
TCGA.28.2499.01A.01R.1850.01.1	0	0.318822634091973	0	0	0	0	0	1.18458996185298	0	0.951485393199917	0	0.990838635391674	4.86278945262342	6.21870060180481	1.48629697337171	0	0	0.105293921521335	0.709128026371633	3.14522608142546	3.95588441481407
TCGA.06.5411.01A.01R.1849.01.1	0	7.6066719128816	0	0	1.91832733294199	0	0	2.01010287396958	0.0343972012345904	2.53401207478468	1.43166088811824	0	5.34623870570994	6.35096652370222	1.44401261900707	0.447051134988329	0	0.100544440083016	0.863556661757043	3.22698675728871	3.43723399437435
TCGA.06.0171.02A.11R.2005.01.1	0	0	0	2.27552092533609	0	0	0	2.18461834597709	0	1.90201947441273	1.73394858327982	0.727474911187558	6.25903323267137	6.12275696769328	1.01822902700452	0	0	0	1.40020326932228	1.90561699954808	4.07953497926851
TCGA.19.1787.01B.01R.1850.01.1	0	0.118412270130993	0	0	0	0	0	1.66741998820667	0.0358370007923132	0	1.53804153386749	0	5.56377723023379	5.85584056119578	2.00985651679928	0	0	0	0.788136560750475	2.54905732402072	4.10220976628907
TCGA.27.1835.01A.01R.1850.01.1	0	0.189841104527627	0	0	0	0	0	0.550469006892475	0	0.215733571547322	0.0786532837508563	0	1.93128377959715	6.60989612835824	0.94976301122009	0	0	0	0.773243832809555	4.65731333353196	4.47108054442645
TCGA.28.5213.01A.01R.1850.01.1	0.500225888213737	0	0	0	0	0	0	1.72023972776072	0	1.53218782890233	0	0.759076825463452	5.11056243431048	6.59341409111493	0.815005716397966	0	0	0	0	1.60131102874904	3.07112736218587
TCGA.06.2561.01A.02R.1849.01.1	0	0.239800919808757	0	0	0	0	0	2.21149006478128	0	1.3681867977882	1.34060541046905	0.977630173486487	5.39951530911348	7.25192700579519	1.16056771726508	0	0	0.41002059674604	1.47272855131107	3.72961008153652	4.4572770542427
TCGA.14.2554.01A.01R.1850.01.1	0	0	0	0.441749972722208	7.24746415467551e-10	0	0	1.19328258634431	0	1.33188433468154	0	0.172377277377151	3.89768522010253	6.08910754344079	0.828010838879617	0.171979659094147	0	0	0	2.82705150517801	3.16353798714383
TCGA.06.2563.01A.01R.1849.01.1	0	0.236749969742422	0	0	0	0	0	0.699543142165244	0	1.18593672292505	0	0	1.91922899741795	3.40326308724818	2.52337788868441	0	0	0	0.911581708786672	3.13656162726661	4.17131163460031
TCGA.41.3915.01A.01R.1850.01.1	0	0	0	1.6692097940562	6.40454780770185e-09	0	0	2.13851543289088	0	2.10122005828857	0.828347856676708	0.543002711526652	6.73123044352585	7.32712663722096	0.487674210608202	0	0	0	1.34907052714084	2.24217190605923	2.81245255560106
TCGA.76.4932.01A.01R.1850.01.1	0	0.157143230092138	0	0	0	0	0	0.307115564472789	0	0.103389150621973	0	0.0300767940485095	2.21186735657959	4.07615411961371	1.49604013866418	0.508219011538967	0	0	1.92779054825039	4.9744719232492	4.72346647628607
TCGA.06.5412.01A.01R.1849.01.1	0	0	0	1.02810025265548	0	0	0	0.617848438363392	0	0.804949718260778	0	0	2.81599920001002	3.92985687760052	1.28703484839918	0	0	0	0.979707620230745	2.28630916461346	3.39007266702754
TCGA.26.5135.01A.01R.1850.01.1	0	0.711599553925496	0	0	0	0	0	1.71595791922205	0	1.5947092573725	0	0	4.35652763141951	6.07207370891305	2.26258499872846	0.272007002562406	0	0.329074511830959	1.58534886673838	4.25094884234864	4.45191106210663
TCGA.16.1045.01B.01R.1850.01.1	0	0	0	1.09026038680323	0	0	0	1.88728603602029	0	0.886370968017921	1.4550462478923	0	5.52748565995894	6.67004764618313	1.21178458765148	0	0	0	0.565334600642477	3.15916229069474	3.7699430473616
TCGA.06.0141.01A.01R.1849.01.1	0	0.559866421177348	0	0	0	0	0	1.39269557879214	0	0.762994670482533	0	0.233980145480765	3.77827962102698	6.29922815408202	0.933540121341281	0.151613890129895	0	0	0.361551615634163	3.01334371966275	3.35640371318791
TCGA.06.2557.01A.01R.1849.01.1	0	0.276626876794811	0	0	0	0	0	1.07367349513171	0	0.986752644672868	0	0	3.93918069325188	5.54920887353981	2.04172200283454	0	0	0.162028662636853	1.60641084813479	4.34069606589189	4.63251115863341
TCGA.06.0157.01A.01R.1849.01.1	0.000761003483367628	0	0	1.73243999689754	0	0	0	1.41055015262746	0.0183957998531178	1.21523602478679	0	0	5.36537075675055	7.35571453608893	2.11053337043233	0.416922007846755	0	0.105769077519984	0.895537447688369	3.96682162856379	4.74208314177413
TCGA.28.1753.01A.01R.1850.01.1	0	0.395526510661972	0	0	0	0	0	0.840991798300665	0	0.998926070204722	0	0	3.58354463171344	5.27733460933808	2.15521335292951	0	0	0	1.06865932788604	3.24075177029918	4.10291568024658
TCGA.26.5139.01A.01R.1850.01.1	0	0.432410945299717	0	0	0	0	0	1.30108669570745	0	1.06776909815085	0	0.754647417671504	4.40162017232774	6.49123992587051	2.23274222974447	0.252614638993157	0	0	0	4.64593494269363	4.64690457347054
TCGA.06.2559.01A.01R.1849.01.1	0	0.175580773357942	0	0.160695107303615	8.15325862555774e-10	0	0	1.39941025540731	0	0.249475210273762	1.3977672263915	0.343432151095133	4.13827599654036	5.80034320239385	2.55581171094091	1.07149620503371	0	0.239139448110097	0.922287953362156	4.27433983003167	4.85829390460779
TCGA.28.2509.01A.01R.1850.01.1	0	0	0	0.377587237837928	6.66629852001979e-11	0	0	1.9924539494778	0.0232913474194137	2.53172697035786	0	0	6.68976547725746	6.86528200947738	1.03871862055445	0.330552629578933	0	0	0.496468358345712	1.63563709240452	2.66661096298846
TCGA.26.5136.01B.01R.1850.01.1	0	0.485452576570579	0	0	0	0	0	1.05461691355633	0	0.79366621096715	0	0	3.15548287278404	6.60120767180563	1.05052829979252	0	0	0	0.61864869122488	3.79766571417177	4.24599857803253
TCGA.76.4928.01B.01R.1850.01.1	0	0.369090024253117	0	0	0	0.0603459285445312	0	0.945527473465594	0.0281905100324754	9.35566567789192e-05	0.694757417198887	0	4.27636573663801	5.62661107907615	0.892655582780351	0	0	0	0.517273654964522	3.1066598044173	3.1905418457831
TCGA.32.5222.01A.01R.1850.01.1	0.10348451983187	0	0	0	0	0	0	1.04817465036342	0.0169182366036405	1.31720245304597	0	0	4.62350991638676	5.72940006898164	1.31842191836436	0	0	0.0920033869130929	0	2.62243717845097	2.93549120162387
TCGA.12.1597.01B.01R.1849.01.1	0	0.346990565464327	0	0	0	0	0	2.04656581681686	0	2.29755641509199	0	0.350355928778041	5.27075343492608	6.39367979445979	1.53894981907567	0	0	0	0.0873628410614739	2.7658846336364	3.0809992234177
TCGA.06.2567.01A.01R.1849.01.1	0	0.692556391380944	0	0.199528691574215	0	0	0	1.56678183808331	0	1.52222538862834	0.493359657222135	2.29031053923399	6.22846588011739	7.15863716691704	1.46298135228039	0	0	0	0	2.11581987989032	3.02991814511282
TCGA.27.2526.01A.01R.1850.01.1	0	0.271307697387839	0	0	0	0	0	1.46319611750169	0	0.800406695141668	0	0.436630052112117	3.84970389846628	6.87418303539525	1.26262575372455	0.295375261746464	0	0.0666878110390538	0	4.67636571857625	3.80184950938864
TCGA.28.2513.01A.01R.1850.01.1	0.915862590992908	0	0	1.7896572126874	0	0	0	0.664400039714772	0	0.728360137019834	0	0.384567501672673	4.51347074750294	5.1115347615991	0.574519522864492	0	0	0	1.04956157968285	2.22835144456055	2.15815592059426
TCGA.32.2615.01A.01R.1850.01.1	0.61390267782834	1.08955289747571	0	0	0	0	0	2.52851654928412	0	2.08187643721243	0.879627120649496	1.60861187322343	6.83770807907191	8.04565441881356	1.07454875711819	0	0	0	1.76131791716157	3.95441868493421	4.45890361837067
TCGA.19.1389.02A.21R.2005.01.1	0	1.21685758313214	0	0	0.155753752951293	0	0	1.29441763729123	0	0.86230812745473	0	0	4.87560240065413	7.68045437621471	0.660280569024942	0	0	0	0.176401534982433	2.13980980522205	1.66331686936486
TCGA.27.1834.01A.01R.1850.01.1	0	0.383924184483879	0	0	0	0.107653569373272	0	3.40676156215623	0	2.47244877006264	1.21397259579486	2.71837749203048	6.83818139751622	8.55691598304605	0.66165679461226	0	0	0	0.518563977673117	2.67769072859339	2.67863155907692
TCGA.14.0787.01A.01R.1849.01.1	0	0	0	0.371032641893255	0	0	0	0.996194309861957	0	0.576397033658347	0	0	2.79464711824146	5.16166519615753	1.83024740428578	0	0	0.306992784626001	0	4.87064128712387	4.28297049370065
TCGA.06.5418.01A.01R.1849.01.1	0.274809159971362	0.110896217141897	0	0.485593076968808	0	0	0	0.897758441915889	0	0.992557494789847	0	0.753370674761112	5.12092669433541	5.91332681184879	1.88800350525488	0.290138617648974	0	0.125575659009718	1.817007181544	3.96745376708704	4.58283133626075
TCGA.12.5295.01A.01R.1849.01.1	0	0.290829618935102	0	0	0	0	0	1.08600745841381	0.0214438967815259	1.34389811095154	0.240779552720254	0.213357960804152	3.86775800021727	5.67485548164372	0.455024303617085	0	0	0	0.623696114187612	1.89412736942935	2.63053785474488
TCGA.12.3650.01A.01R.1849.01.1	0	0.5353180275874	0	0	0	0	0	0.833676722638219	0	1.32486558395187	0	0	2.64237238233809	3.87954003876867	1.95542115462031	0.626200368812557	0	0	1.11802754349107	3.59411901513442	3.42479920650353
TCGA.28.5220.01A.01R.1850.01.1	0.109716124289209	0	0	0	0	0	0	2.161510241686	0	1.88134920802185	0	1.49503951458653	5.58307981199139	7.50749031432848	0.605667597984549	0	0	0	0.394307042679192	1.84886547773525	3.17512806576754
TCGA.06.0190.01A.01R.1849.01.1	0	0.327204063257478	0	0.983852443097076	0	0	0	0.680318197495787	0.0246472072567423	0.817942977657566	0	0	4.0573954985653	5.18846572873492	1.55341406763184	0	0	0	0	2.45742180569675	2.47763479829277
TCGA.02.2483.01A.01R.1849.01.1	0.272689280896033	0	0	0	0	0	0	2.12169059500769	0	1.19675070905101	0	0	3.58960679776759	5.9290770844036	0.602083704289851	0.236842255469092	0	0.147838498517921	1.37248113344775	3.92028797963441	3.61417409106161
TCGA.06.5417.01A.01R.1849.01.1	0	0.328469591956404	0	0	0	0	0	4.50413570832111	0	3.53588809355795	2.2502948799887	0	7.30313443836013	8.79019033239226	1.03287941594207	0	0	0	0.0913028460016373	3.14642281155151	3.07041270201996
TCGA.14.1825.01A.01R.1850.01.1	0	0.0971746622238426	0	0	0	0	0	2.0704908048375	0	2.48207923323409	0	0	6.11712171502811	7.74402825869013	0.459985337929405	0	0	0	1.83193952232586	3.73566516501838	4.46279568720476
TCGA.12.0618.01A.01R.1849.01.1	0.350015031667467	0.14118021111921	0	0	0	0.086672414915867	0	3.48676968639982	0.0169729715542102	3.76614099272666	1.48721434361447	1.01314324909338	7.59798812912219	8.68893562371292	2.2642484665328	0	0	0	0	2.57710576294496	3.5372322690895
TCGA.06.5413.01A.01R.1849.01.1	0.679068872876897	0	0	0	0	0	0	1.45317353032936	0	0.624044909701785	0.565964775144721	1.00124078739027	4.84541133565991	6.43807988269945	1.17265516877492	0	0	0	1.78177377227122	3.99270483520836	4.22233977072006
TCGA.32.2616.01A.01R.1850.01.1	0	0.0627361253838666	0	0	0	0	0	1.35930962159596	0.0188080678618426	1.26515229140933	0	1.49377413799002	6.02458812766954	5.96372601123734	1.16540509791801	0	0	0.0812378236634697	0.496933029247675	1.9326082914714	3.18106541906007
TCGA.12.0821.01A.01R.1849.01.1	0	0.583587021354208	0	0	0	0	0	2.59637166135939	0	1.92972188094361	0	0	4.44197740890528	7.37241398173095	0.563058995442631	0	0	0	0.506081373537778	3.35812678059619	2.87254942507295
TCGA.06.0158.01A.01R.1849.01.1	0.615062631941028	0	0	0	0	0	0	2.13746926029162	0.021272833421416	2.21861274104103	0.981115766049711	1.40588361443039	6.49074348730923	7.55273505054725	2.49702527389171	0.511887432733996	0	0.308990546998182	2.07848755660285	4.42426320383198	5.34348649597899
TCGA.12.3653.01A.01R.1849.01.1	0	0.167615650878564	0	0	0	0	0	0.344192142926741	0	0.195388957763306	0	0.780592221044147	3.50311419014209	4.48041360652603	1.78459616458676	0.293886164443782	0	0	0.691476868128554	3.13014978403942	4.36222542357921
TCGA.27.2523.01A.01R.1850.01.1	0	0.199861445849534	0	0	0	0	0	0.682578429010141	0	0.853253396101394	0	0	3.44924379013476	5.07216656605536	2.39452396512181	0.434607794179945	0	0	0.91378669372553	4.7033021732798	4.94489753269718
TCGA.27.2524.01A.01R.1850.01.1	0	0	0	0	0.378906158368615	0	0	0.679198125362286	0	0.363652546649017	0	0	3.5006705792493	4.47063730872134	0.506012052176292	0	0	0	0.21426349329548	2.58564018918662	2.22169635046245
TCGA.76.4929.01A.01R.1850.01.1	0	0	0	0	0.206927682575547	0.252063823324414	0	4.93889766326364	0.025082036604238	1.99091213514841	3.09949993374156	4.33393353646832	8.09238517814121	9.49025312419439	1.16286519946406	0	0	0	1.35571339139225	3.3856975926011	3.83463172032742
TCGA.14.0817.01A.01R.1849.01.1	0	0.49741292258265	0	0	0	0	0	0.340928547989849	0	0.41108534935118	0	6.23131938793074e-08	2.73636273011448	3.93397409537717	0.851009142731315	0	0	0.12567956564948	0.0304388886744812	2.73836066155952	2.98925516867293
TCGA.26.5134.01A.01R.1850.01.1	0	0.613985981865307	0	0	0	0	0	1.72422234173372	0.303510870159875	2.18113150298385	0	0	5.71807845093564	6.8220518625589	3.09130479911422	0	0	0.49961708919543	0	3.91856025496453	4.81349778003838
TCGA.19.5960.01A.11R.1850.01.1	0	0.203112607393532	0	0	0	0.17420016061373	0	2.87007636193748	0	2.94300359128881	1.22805850948159	2.29504753677547	7.23287765490447	8.35381156225548	1.93508946284888	0	0	0.123110614564904	0	3.61770217531668	4.49757015904755
TCGA.28.5215.01A.01R.1850.01.1	0	0.730196855263513	0	0.825818164348215	0	0	0	2.64264456238389	0.0221456381748622	2.47764624687446	1.76526359175366	2.47246869780954	7.19987986709594	7.98238070130674	1.74048802240069	0	0	0.118918448486711	0	2.4478637493914	3.84486702821655
TCGA.19.2619.01A.01R.1850.01.1	0	8.0271884482125	0	0	2.10184700209497	0.0815915402973942	0	1.97655152028604	0.0352309657235168	2.23793190489461	1.08160565855838	0	5.79467779454886	6.90226581565178	3.15957286184548	0.889264188411582	0	0.111760329428568	1.68281201662471	5.11097635035722	5.95286841579705
TCGA.14.1034.01A.01R.1849.01.1	0	0.142434989413301	0	0	0	0	0	2.03402592244524	0	1.65623194018596	0	2.16442347786172	6.44176538574951	7.92293845550069	1.89328081173191	0	0	0	0.792192856593445	3.4954446251776	3.84248644936138
TCGA.14.1034.02B.01R.2005.01.1	0	0.0433327033981235	0	0	0	0.280154035246233	0	3.50351228924725	0	3.24880153479718	1.52623019603564	0	6.51876369342168	7.03403587082444	1.04271743545527	0	0	0.178686656470443	0.409438732601628	2.74498187260043	2.7925328878971
TCGA.15.1444.01A.02R.1850.01.1	0	0.460701823784889	0	0.665313029497743	3.48509770557556e-09	0	0	3.59083261623264	0.0389571139940763	2.78734433155916	2.30553881646652	2.3520793699854	7.62556569863997	8.89576566339092	2.13107770886416	0	0	0.11911652448676	0.687238141032458	3.2553905844529	4.01874494463813
TCGA.06.5856.01A.01R.1849.01.1	0	0	0	0.217669816255897	3.16383215219307e-11	0	0	2.55357195248637	0	1.60100632525645	0.873947895868376	1.7750147874113	5.71938221734374	7.59718159747847	0.870176501052719	0	0	0	0.870152766251011	3.50028935014042	3.90674684354833
TCGA.32.4213.01A.01R.1850.01.1	0	0.667789382555603	0	0	0	0	0	0.385965963321452	0	0.299508551256476	0	0.467316827352755	2.77182153307191	3.23617293459131	1.78253545898689	0	0	0.268809241976019	0.0123429346578014	2.78422659020918	2.77293030686828
TCGA.06.0646.01A.01R.1849.01.1	0	0.525716392112838	0	0	0	0	0	2.91681765990724	0	2.66059078941513	1.30039739498754	0.333571221094844	6.48603905080689	7.46295405968533	1.42291522601931	0	0	0.30558803047457	0.696413958514071	2.63014466538171	3.2051493777506
TCGA.19.2620.01A.01R.1850.01.1	0	0.93895683823319	0	0	0	0	0	1.53079113228212	0	1.54199764391259	0	0.613907702830419	5.66874049670105	7.78967724971183	2.27896888354859	0	0	0	0	3.73723789847022	4.00120680230379
TCGA.06.0138.01A.02R.1849.01.1	0	0.791255371723216	0	0	0	0	0	1.47487666069712	0	0.870716206359453	0	0	2.90710498281429	7.1380782644501	0.911913864496482	0.193195208727621	0	0.0709796708195186	0.534877798940693	4.39525912473209	3.4441734403747
TCGA.41.4097.01A.01R.1850.01.1	0	0.68378175090207	0	0.662035538365691	1.07111370290831e-10	0	0	3.19042641573691	0	2.71098236885816	0	1.76478325036148	7.45915592301394	8.36026792036295	1.82400133655455	0.550495867986794	0	0	0.0283935372257355	2.84119665864356	4.45017312144418
TCGA.28.5204.01A.01R.1850.01.1	0.220628508469129	0	0	0	0	0	0	0.490901316669921	0	0.670748309006448	0	0	3.04331491820055	3.77066290754947	2.9233908634645	0.114377154241004	0	0.106940410159725	2.20568870090323	5.18610678356254	5.68229001296928
TCGA.32.2634.01A.01R.1850.01.1	0.297302690054495	0.611366636156301	0	0	0	0	0	3.40854088326273	0	3.03413578118418	1.73381812944893	0.569089154811953	7.14451236394566	8.30446889624956	0.613175766801393	0	0	0	0.557625722222897	2.15464766641178	2.42377514471598
TCGA.76.4926.01B.01R.1850.01.1	0	0.105930573170248	0	0	0	0	0	3.52534079427599	0	2.11285054202522	1.92915672957985	2.31290746156989	7.10119908069103	9.36640944808381	1.36987454793608	0	0	0	1.09047212532497	4.19104838004514	4.59345049983806
TCGA.32.1970.01A.01R.1850.01.1	0	0.489732042112043	0	0	0	0	0	1.82505594789776	0	2.25774721567741	0	0	6.14629232467442	7.25750446943789	2.55768541891743	0.433825236932419	0	0	0.741540516038988	3.40651059923006	4.7078906763731
TCGA.06.0152.02A.01R.2005.01.1	0	0.379202771332498	0	0	0	0	0	2.11750674199072	0	2.25250080390177	1.1532534133593	0.381262336848375	5.41814202016432	6.04434541626153	2.58045167071645	0.122896002468016	0	0	1.44442146511186	4.02275560232247	5.12922904000502
TCGA.15.0742.01A.01R.1850.01.1	0	0.236491342042318	0	0	0	0	0	1.01195144526984	0	0.732327149210606	0	0	2.92419598248413	5.92478605468777	2.18214813810065	0.419989768480301	0	0.180480500100957	0	5.47194906596459	4.67836623826302
TCGA.06.0645.01A.01R.1849.01.1	0.948532219628871	0	0	1.41056956981471	0	0	0	0.974493896693427	0.018717430178799	1.00959243353272	0	0.148608542722363	3.4675335279632	4.92098270089327	1.11280915499353	0	0	0	0.886572629100398	3.09652373233498	3.64338991710593
TCGA.27.2528.01A.01R.1850.01.1	0.182067615065689	0	0	0	0	0	0	1.05579740734159	0	0.999778764870712	0	1.00938583898348	4.24494326076032	6.8082172311709	2.3488938100111	0.114625846340131	0	0.0888180406961528	0.422236659377818	3.97028501552254	4.39881244055171
TCGA.14.0789.01A.01R.1849.01.1	0	0.478119992416134	0	0	0	0	0	1.50946696683046	0	1.44005625468399	0	0.83276553420728	5.87230502102349	6.47611852483782	1.29955835460348	0	0	0	1.29556840086145	2.76980024680445	3.37971840675029
TCGA.08.0386.01A.01R.1849.01.1	0.925851013358388	0	0	0	0	0.11881609928263	0	2.49568736057519	0.0242156657033059	2.86251946152894	1.50893103203144	1.88826453253745	7.18863057215601	7.47781322061753	2.10079610968689	0.920364503184698	0	0	0.215766070148153	2.476315720549	3.84584496560306
TCGA.02.0055.01A.01R.1849.01.1	0.562416711153804	0	0	3.73269903065397	0.29032134323593	0	0	0.397988330813678	0	0.863419333572176	0	0	2.74869484070897	3.31257782099425	0.664953666349336	0	0	0.10132859951978	0	0.859766813680773	2.09577797735042
TCGA.27.1830.01A.01R.1850.01.1	0	0.208214119676101	0	0.592096848871372	8.09017512875167e-09	0	0	2.46600504587953	0.0211305522749022	1.57334034107763	1.02688349443295	1.31894907167327	5.88470984291531	7.85650981680825	1.25971194239627	0	0	0	0.615732566070151	3.12838773803669	3.67014316010049
TCGA.06.0184.01A.01R.1849.01.1	0.334152944994474	0.493532427837348	0	0	0	0	0	1.30971799134184	0.0190003107865695	1.18217395644759	0	0.393325959358776	4.8360865975053	5.69643664695433	1.85618826988372	0	0	0.196015793824454	1.03686509906675	3.28634869011718	3.83833132811084
TCGA.12.3652.01A.01R.1849.01.1	0	0.473635048891502	0	0	0	0	0	0.450399149866058	0.0189459707226238	0.650751461964706	0	0.00906065241256035	3.35108659578278	3.75806095450449	1.85802337720711	0	0	0.116647955077703	1.17527011101828	3.32644957957306	3.52323188943006
TCGA.06.0187.01A.01R.1849.01.1	0	0.41762735959647	0	0	0	0	0	1.98126425006021	0	1.77698296121693	0	1.02007486374406	5.72063860640989	6.90773305514755	2.28295163197344	0	0	0.125514377144925	1.62292852665805	4.22053545317608	4.91057950298851
TCGA.14.1823.01A.01R.1849.01.1	0	0.613894844139754	0	2.41181730512391	0	0	0	1.38521004591192	0	1.04747075690637	0	0	3.48226305693881	6.65376599537838	1.12333160636755	0	0	0	0	3.7393229722573	3.69513803135868
TCGA.02.2486.01A.01R.1849.01.1	0	0.326232053464906	0	0	0	0	0	1.35577607757298	0	0.664754010039639	0	1.68534510754411e-10	3.92157116156856	6.05571031184083	0.408129952041837	0	0	0	0.00767501559812608	2.62265357434986	2.3018421422447
TCGA.19.1390.01A.01R.1850.01.1	0.102321133295345	0	0	0	0	0	0	1.45931605923468	0	2.04265587809682	0	0	5.14969269884893	5.68807705880609	2.90989507467652	0.271847158480808	0	0	2.17150051732115	3.62895134780916	4.60674534637382
TCGA.06.0221.02A.11R.2005.01.1	0	0.400538213310378	0	0	0	0	0	3.55490828708272	0.0296673684339608	4.58142695144719	3.17106700099986	0.673538615018991	7.41416457484146	7.26214886144754	3.14830327007326	1.0696747120191	0	0	0.770105091079292	3.14786785585567	4.55859148715992
TCGA.32.1980.01A.01R.1850.01.1	0	0.180431691793685	0	0	0	0	0	2.71119846935368	0	2.31473254111618	1.12056717803519	0	5.02022712492935	6.70459176831846	1.7260867096611	0	0	0	0.239017243742204	3.56574849884308	3.98550781669668
TCGA.06.0747.01A.01R.1849.01.1	0.306489044647865	0	0	0	0	0	0	1.01964172159882	0.0168155142543326	1.00395313375347	0	0	3.17058603806367	5.5373490822027	2.03683881490309	0.530479216649523	0	0	0.831665813501315	4.00842994082233	4.20613697280331
TCGA.06.0156.01A.03R.1849.01.1	0.498962636623107	0	0	0	0	0	0	2.38561499532645	0.0203528188218217	2.15907061370458	0.966729695258234	0.67827811890149	6.39620584066796	7.37035656863141	0.746291350815216	0	0	0	0.819652574061568	2.51747052331154	3.08919315354444
TCGA.06.0649.01B.01R.1849.01.1	0	0.690554653974002	0	0.945194869189029	0	0	0	2.70632515023028	0	0.96310752755063	1.23525409738861	2.55130002049704	6.4232561582018	8.67969065662236	0.807364144381965	0	0	0	0	1.80544441512071	2.24136197441254
